Date,Price,Open,High,Low,Volume,Chg%
"Apr 21, 2015",500.39,501.38,506.07,496.69,3.26M,-0.21%
"Apr 20, 2015",501.43,508.87,511.36,500.19,2.59M,-1.29%
"Apr 17, 2015",507.99,511.41,512.78,506.9,2.02M,-1.11%
"Apr 16, 2015",513.68,512.86,515.63,507.87,2.81M,-0.19%
"Apr 15, 2015",514.68,518.85,523.19,511.46,2.45M,-0.69%
"Apr 13, 2015",518.25,518.85,521.99,516.25,2.28M,-0.37%
"Apr 10, 2015",520.17,525.33,525.33,516.28,3.06M,-1.27%
"Apr 09, 2015",526.88,517.97,528.32,513.86,3.50M,1.98%
"Apr 08, 2015",516.63,518.87,520.07,513.88,2.05M,0.27%
"Apr 07, 2015",515.23,515.48,517.95,510.69,3.10M,0.08%
"Apr 06, 2015",514.83,516.35,517.27,508.77,3.58M,-0.13%
"Apr 01, 2015",515.48,511.91,517.27,505.38,1.92M,1.03%
"Mar 31, 2015",510.21,518.8,518.8,506.3,2.98M,-1.37%
"Mar 30, 2015",517.3,508.87,518.35,505.28,3.48M,2.19%
"Mar 27, 2015",506.2,506.35,510.64,502.93,5.42M,0.76%
"Mar 26, 2015",502.36,512.31,514.95,499.94,17.90M,-2.64%
"Mar 25, 2015",515.98,518.87,522.19,514.4,5.30M,-0.36%
"Mar 24, 2015",517.82,520.49,527.33,516.58,4.49M,-0.94%
"Mar 23, 2015",522.71,526.8,528.52,521.84,2.72M,-0.77%
"Mar 20, 2015",526.78,524.33,528.57,521.81,3.24M,0.35%
"Mar 19, 2015",524.93,534.31,535.71,523.19,2.69M,-1.07%
"Mar 18, 2015",530.59,528.9,534.76,525.43,2.57M,0.52%
"Mar 17, 2015",527.85,528.82,531.77,520.27,2.68M,0.62%
"Mar 16, 2015",524.61,521.34,527.78,520.09,2.67M,0.85%
"Mar 13, 2015",520.17,528.82,530.82,516.15,2.71M,-1.13%
"Mar 12, 2015",526.13,528.87,530.77,524.38,3.77M,-0.17%
"Mar 11, 2015",527.05,524.28,529.77,523.83,2.73M,0.37%
"Mar 10, 2015",525.11,529.82,529.95,521.34,2.57M,-0.61%
"Mar 09, 2015",528.32,537.33,539.7,526.83,2.88M,-2.41%
"Mar 05, 2015",541.34,531.32,543.79,530.07,4.85M,1.86%
"Mar 04, 2015",531.47,551.27,553.42,528.82,6.14M,-1.67%
"Mar 03, 2015",540.47,542.02,544.79,537.33,3.01M,0.07%
"Mar 02, 2015",540.07,538.98,548.28,532.81,7.19M,1.06%
"Feb 28, 2015",534.41,530.32,537.2,520.92,5.79M,1.63%
"Feb 27, 2015 ",525.83,521.56,528.1,521.56,5.13M,1.53%
"Feb 26, 2015",517.92,525.65,526.83,516.4,6.21M,-1.36%
"Feb 25, 2015",525.06,533.81,536.21,523.83,2.32M,-1.42%
"Feb 24, 2015",532.64,533.96,534.31,527.38,2.92M,0.02%
"Feb 23, 2015",532.56,537.35,539.57,529.82,2.79M,-0.52%
"Feb 20, 2015",535.33,540.3,543.74,533.06,3.10M,-0.63%
"Feb 19, 2015",538.7,535.81,541.25,530.72,2.25M,0.46%
"Feb 18, 2015",536.21,532.59,540.27,527.35,2.69M,0.68%
"Feb 16, 2015",532.59,536.71,541.3,530.07,3.69M,0.16%
"Feb 13, 2015",531.72,539.4,539.8,530.62,3.86M,-0.95%
"Feb 12, 2015",536.81,531.37,539.75,525.18,2.76M,1.66%
"Feb 11, 2015",528.02,527.83,531.22,525.33,2.08M,0.37%
"Feb 10, 2015",526.05,513.86,529.97,513.86,4.64M,1.38%
"Feb 09, 2015",518.89,522.34,524.71,516.1,2.62M,-1.27%
"Feb 06, 2015",525.58,537.3,538.28,523.86,3.45M,-2.14%
"Feb 05, 2015",537.05,536.31,545.19,533.99,4.03M,0.82%
"Feb 04, 2015",532.66,530.32,539.2,527.45,3.10M,0.34%
"Feb 03, 2015",530.87,538.05,539.9,526.48,5.10M,-1.62%
"Feb 02, 2015",539.6,533.06,545.29,525.01,2.86M,0.39%
"Jan 30, 2015",537.48,546.06,546.06,530.94,5.29M,-1.61%
"Jan 29, 2015",546.28,536.31,549.08,529.32,10.28M,3.46%
"Jan 28, 2015",528,533.81,545.39,526.33,5.68M,-1.46%
"Jan 27, 2015",535.83,520.34,537.68,519.29,4.98M,3.00%
"Jan 23, 2015",520.24,513.86,522.84,511.06,4.99M,2.11%
"Jan 22, 2015",509.49,511.36,515.1,508.14,3.24M,0.13%
"Jan 21, 2015",508.84,512.56,515.33,508.04,3.37M,-0.10%
"Jan 20, 2015",509.34,503.88,512.36,499.89,4.25M,1.63%
"Jan 19, 2015",501.16,505.5,508.87,500.36,2.12M,0.32%
"Jan 16, 2015",499.56,499.99,506.32,498.17,3.91M,0.83%
"Jan 15, 2015",495.47,493.9,497.99,484.3,5.70M,3.03%
"Jan 14, 2015",480.88,478.96,486.24,478.78,1.84M,0.06%
"Jan 13, 2015",480.61,483.4,484.9,476.79,2.91M,-0.38%
"Jan 12, 2015",482.45,483.62,486.12,481.18,2.06M,-0.88%
"Jan 09, 2015",486.74,485.37,488.91,482.23,4.49M,1.12%
"Jan 08, 2015",481.35,476.07,483.4,473.05,4.76M,2.10%
"Jan 07, 2015",471.45,468.81,474.62,467.09,2.87M,0.29%
"Jan 06, 2015",470.08,475.94,477.21,467.73,4.11M,-1.56%
"Jan 05, 2015",477.51,483.92,484.2,476.49,2.40M,-0.85%
"Jan 02, 2015",481.58,474.14,483.57,474.14,2.95M,1.39%
"Jan 01, 2015",474.97,474.44,476.14,471.48,1.77M,0.05%
"Dec 31, 2014",474.74,476.94,477.59,473.82,2.50M,-0.51%
"Dec 30, 2014",477.16,473.95,478.73,470.33,2.84M,0.50%
"Dec 29, 2014",474.79,473.99,476.94,473.1,1.81M,0.32%
"Dec 26, 2014",473.27,474.14,475.42,470.23,1.68M,0.36%
"Dec 24, 2014",471.58,477.89,481.33,469.5,8.33M,-1.51%
"Dec 23, 2014",478.81,478.78,485.89,476.61,3.77M,-0.41%
"Dec 22, 2014",480.78,475.94,481.98,470.2,4.15M,2.36%
"Dec 19, 2014",469.68,471.48,473.45,465.21,3.06M,0.79%
"Dec 18, 2014",465.99,465.26,467.21,460,3.25M,1.32%
"Dec 17, 2014",459.9,461.97,465.21,456.98,3.53M,-0.42%
"Dec 16, 2014",461.85,467.73,469.95,457.48,2.49M,-1.67%
"Dec 15, 2014",469.7,463.97,471.1,462.97,3.32M,1.07%
"Dec 12, 2014",464.72,465.46,467.06,463.47,2.31M,-0.22%
"Dec 11, 2014",465.76,463.92,466.84,461.47,2.41M,0.23%
"Dec 10, 2014",464.67,462.02,466.46,461.62,2.78M,0.50%
"Dec 09, 2014",462.35,461.5,466.46,461.5,2.44M,-0.04%
"Dec 08, 2014",462.55,471.45,471.45,461.47,2.03M,-1.65%
"Dec 05, 2014",470.33,469.46,471.15,466.81,2.04M,0.14%
"Dec 04, 2014",469.65,468.96,471.08,464.97,3.42M,0.89%
"Dec 03, 2014",465.51,469.95,470.98,464.97,3.33M,-1.08%
"Dec 02, 2014",470.6,469.83,473.75,468.56,2.26M,-0.71%
"Dec 01, 2014",473.95,478.09,480.16,473.05,3.69M,-0.75%
"Nov 28, 2014",477.51,472.95,481.88,472.45,4.63M,0.95%
"Nov 27, 2014",473.02,474.24,475.84,470.45,6.61M,-0.33%
"Nov 26, 2014",474.59,468.86,478.88,465.61,4.49M,-0.24%
"Nov 25, 2014",475.72,470.45,478.34,468.46,6.08M,0.88%
"Nov 24, 2014",471.55,465.14,473.95,463.02,3.66M,1.32%
"Nov 21, 2014",465.39,459.58,466.46,456.01,4.41M,1.60%
"Nov 20, 2014",458.08,462.94,462.94,455.04,2.39M,-0.90%
"Nov 19, 2014",462.25,466.49,467.81,460.05,1.73M,-0.60%
"Nov 18, 2014",465.06,459.48,466.46,454.99,4.59M,1.44%
"Nov 17, 2014",458.45,463.97,465.96,452.99,6.73M,-1.20%
"Nov 14, 2014",464.02,458.08,465.46,454.86,4.22M,1.54%
"Nov 13, 2014",456.96,456.73,458.98,450.95,3.69M,0.46%
"Nov 12, 2014",454.86,454.49,458.93,451.07,4.53M,0.42%
"Nov 11, 2014",452.94,451.94,457.63,450.2,2.96M,0.36%
"Nov 10, 2014",451.32,448.75,453.17,445.51,3.19M,0.58%
"Nov 07, 2014",448.73,451.49,452.29,445.83,4.51M,-1.46%
"Nov 05, 2014",455.39,456.51,459.13,454.11,3.76M,0.23%
"Nov 03, 2014",454.34,456.58,458.63,451.69,3.62M,-0.13%
"Oct 31, 2014",454.91,449.05,456.28,447.68,5.05M,1.69%
"Oct 30, 2014",447.33,443.96,448.98,442.56,5.37M,0.57%
"Oct 29, 2014",444.78,449.1,450.25,444.01,3.95M,-0.42%
"Oct 28, 2014",446.66,448.5,449.1,446.01,2.90M,-0.22%
"Oct 27, 2014",447.63,448.53,452.64,446.08,3.36M,0.09%
"Oct 23, 2014",447.23,445.51,447.93,445.01,449.45K,0.31%
"Oct 22, 2014",445.83,451.52,452.17,444.64,2.29M,-0.21%
"Oct 21, 2014",446.78,449,451.87,442.84,8.02M,0.20%
"Oct 20, 2014",445.91,446.01,453.79,444.09,4.77M,0.97%
"Oct 17, 2014",441.64,429.17,443.06,427.6,4.99M,3.07%
"Oct 16, 2014",428.47,433.24,436.03,426.58,2.77M,-1.09%
"Oct 14, 2014",433.21,441.52,441.99,431.61,3.63M,-0.96%
"Oct 13, 2014",437.43,431.04,438.02,426.87,2.69M,1.10%
"Oct 10, 2014",432.69,440.54,441.59,431.49,2.13M,-2.29%
"Oct 09, 2014",442.81,436.03,445.48,433.16,3.83M,2.30%
"Oct 08, 2014",432.84,429.32,434.03,428.2,1.57M,0.60%
"Oct 07, 2014",430.27,431.54,432.54,426.1,2.51M,-0.64%
"Oct 01, 2014",433.04,432.04,434.61,429.29,2.94M,-0.53%
"Sep 30, 2014",435.36,431.14,438.92,429.62,6.02M,0.87%
"Sep 29, 2014",431.59,435.53,437.7,429.64,4.34M,-0.75%
"Sep 26, 2014",434.86,424.03,438.52,421.56,4.94M,2.55%
"Sep 25, 2014",424.03,425.55,431.84,420.11,8.30M,-0.64%
"Sep 24, 2014",426.78,422.61,427.7,421.59,3.33M,0.78%
"Sep 23, 2014",423.48,427.07,427.97,421.86,2.36M,-0.93%
"Sep 22, 2014",427.47,427.52,428.3,424.55,3.27M,-0.40%
"Sep 19, 2014",429.17,429.04,431.54,424.75,3.27M,0.25%
"Sep 18, 2014",428.12,421.44,429.54,420.19,3.33M,1.39%
"Sep 17, 2014",422.26,426.55,427,420.11,3.95M,-0.54%
"Sep 16, 2014",424.55,429.54,430.07,423.06,2.54M,-1.09%
"Sep 15, 2014",429.22,424.06,431.54,424.06,2.90M,0.54%
"Sep 12, 2014",426.9,424.11,428.05,423.53,3.04M,0.16%
"Sep 11, 2014",426.23,427.75,430.59,425.55,3.27M,-0.34%
"Sep 10, 2014",427.7,431.54,431.54,426.1,2.16M,-0.96%
"Sep 09, 2014",431.84,429.09,433.98,427.95,3.83M,0.10%
"Sep 08, 2014",431.41,424.55,432.94,423.78,4.89M,1.92%
"Sep 05, 2014",423.28,425.05,426.82,421.11,1.92M,-0.40%
"Sep 04, 2014",424.98,428.07,428.55,423.31,3.20M,-0.56%
"Sep 03, 2014",427.37,431.54,431.54,424.85,4.62M,-0.30%
"Sep 02, 2014",428.65,420.61,429.59,418.39,5.72M,2.14%
"Sep 01, 2014",419.67,422.01,423.56,418.37,2.08M,-0.28%
"Aug 28, 2014",420.84,417.82,421.81,416.07,4.00M,0.83%
"Aug 27, 2014",417.37,422.06,422.06,416.07,2.43M,-0.70%
"Aug 26, 2014",420.31,421.31,423.31,418.12,2.08M,-0.11%
"Aug 25, 2014",420.79,420.56,425.45,417.67,3.33M,-0.39%
"Aug 22, 2014",422.43,416.25,423.43,413.11,5.01M,1.71%
"Aug 21, 2014",415.33,410.09,416.67,409.59,3.20M,1.46%
"Aug 20, 2014",409.36,413.58,416.37,408.59,4.72M,-0.40%
"Aug 19, 2014",411.01,415.57,417.82,410.21,3.95M,-1.02%
"Aug 18, 2014",415.25,414.08,416.32,410.89,3.35M,0.68%
"Aug 14, 2014",412.43,406.15,414.9,405.75,5.94M,1.76%
"Aug 13, 2014",405.3,404.1,406.97,400.43,3.92M,0.65%
"Aug 12, 2014",402.7,399.61,403.35,395.12,3.30M,1.80%
"Aug 11, 2014",395.59,399.61,400.53,394.82,2.81M,-0.40%
"Aug 08, 2014",397.19,401.61,403,396.62,3.73M,-1.89%
"Aug 07, 2014",404.85,405.55,408.34,404.1,1.97M,0.19%
"Aug 06, 2014",404.1,406.62,408.86,402.78,1.69M,-1.24%
"Aug 05, 2014",409.19,407.59,410.59,404.05,3.04M,0.89%
"Aug 04, 2014",405.6,408.59,410.44,402.65,3.68M,-0.30%
"Aug 01, 2014",406.82,412.11,412.98,405.1,3.41M,-2.22%
"Jul 31, 2014",416.07,418.02,419.02,413.35,5.95M,-0.57%
"Jul 30, 2014",418.47,414.58,420.02,412.51,2.34M,1.12%
"Jul 28, 2014",413.85,418.32,418.97,413.08,1.94M,-0.71%
"Jul 25, 2014",416.82,419.57,423.96,416.15,5.33M,-0.80%
"Jul 24, 2014",420.19,417.07,421.06,415.57,2.14M,0.71%
"Jul 23, 2014",417.22,420.61,421.56,416.57,3.92M,-0.42%
"Jul 22, 2014",418.99,414.03,420.39,412.58,3.49M,1.50%
"Jul 21, 2014",412.81,419.92,422.53,411.71,4.91M,-0.60%
"Jul 18, 2014",415.3,413.53,417.47,410.09,3.64M,0.08%
"Jul 17, 2014",414.98,418.42,418.57,413.83,2.52M,-0.47%
"Jul 16, 2014",416.95,413.83,418.32,408.04,4.79M,1.08%
"Jul 15, 2014",412.48,409.46,413.48,407.34,3.05M,1.14%
"Jul 14, 2014",407.82,406.59,409.09,402.68,2.46M,0.70%
"Jul 11, 2014",405,409.64,414.8,403.5,4.60M,-1.40%
"Jul 10, 2014",410.76,414.23,423.06,405.22,4.93M,-0.84%
"Jul 09, 2014",414.23,413.08,416.5,408.09,2.90M,0.13%
"Jul 08, 2014",413.7,421.06,423.23,409.09,3.37M,-1.33%
"Jul 07, 2014",419.29,429,429.39,417,4.07M,-1.89%
"Jul 04, 2014",427.37,417.47,428.52,416.62,2.82M,2.37%
"Jul 03, 2014",417.47,419.57,421.71,414.75,3.03M,-0.37%
"Jul 02, 2014",419.02,414.48,420.06,411.83,3.81M,2.02%
"Jul 01, 2014",410.74,410.59,413.06,406.59,3.82M,0.21%
"Jun 30, 2014",409.86,409.04,415.43,409.04,3.09M,0.66%
"Jun 27, 2014",407.19,408.02,410.09,406.1,2.57M,0.47%
"Jun 26, 2014",405.3,409.09,412.38,403.43,10.90M,-1.42%
"Jun 25, 2014",411.13,413.58,415.67,410.59,3.17M,-0.59%
"Jun 24, 2014",413.58,411.76,415.45,411.58,2.53M,0.92%
"Jun 23, 2014",409.81,411.08,412.36,406.74,2.92M,-0.06%
"Jun 20, 2014",410.06,412.08,414.95,408.77,1.48M,-0.46%
"Jun 19, 2014",411.96,417.62,419.04,410.19,2.36M,-1.09%
"Jun 18, 2014",416.5,422.61,424.75,413.45,2.69M,-1.38%
"Jun 17, 2014",422.33,417.07,423.46,412.76,3.49M,0.90%
"Jun 16, 2014",418.57,414.58,420.46,414.23,2.65M,0.43%
"Jun 13, 2014",416.77,421.06,427.05,414.9,6.11M,-0.53%
"Jun 12, 2014",418.99,411.33,421.54,405.52,6.37M,2.36%
"Jun 11, 2014",409.34,407.59,414,404.1,3.87M,0.47%
"Jun 10, 2014",407.42,409.66,410.89,404.1,2.50M,-0.34%
"Jun 09, 2014",408.82,410.04,414.08,406.59,4.67M,0.52%
"Jun 06, 2014",406.72,405.6,409.59,399.61,5.28M,1.22%
"Jun 05, 2014 ",401.83,405,406.79,399.61,3.84M,-1.38%
"Jun 04, 2014",407.44,410.29,413.93,406.64,1.43M,-0.93%
"Jun 03, 2014",411.26,410.59,413.01,406.1,1.81M,0.60%
"Jun 02, 2014",408.79,395.87,410.26,395.87,4.04M,3.36%
"May 30, 2014",395.49,406.59,410.49,364.19,16.40M,-2.16%
"May 29, 2014",404.23,410.39,414.45,402.8,6.84M,-1.60%
"May 28, 2014",410.81,399.06,412.46,398.86,7.18M,2.30%
"May 27, 2014",401.56,399.11,404.42,393.3,3.81M,0.97%
"May 26, 2014",397.69,398.61,401.13,394.12,8.70M,0.95%
"May 23, 2014",393.95,398.61,400.61,390.48,4.91M,-1.61%
"May 22, 2014",400.41,405.1,406.59,398.11,3.90M,-0.85%
"May 21, 2014",403.85,405.27,406.35,401.61,1.82M,-0.80%
"May 20, 2014",407.12,407.09,409.89,401.28,3.18M,0.51%
"May 19, 2014",405.05,407.04,416.57,403.1,5.26M,0.89%
"May 16, 2014",401.46,399.11,426.05,392.95,16.43M,2.07%
"May 15, 2014",393.3,383.65,394.7,382.17,4.73M,1.66%
"May 14, 2014",386.86,391.63,396.52,386.27,4.25M,-1.61%
"May 13, 2014",393.2,399.11,399.11,390.38,6.33M,-0.51%
"May 12, 2014",395.2,376.71,396.54,376.41,8.78M,4.67%
"May 09, 2014",377.56,359.2,379.16,359.2,8.19M,5.36%
"May 08, 2014",358.35,357.78,360.7,356.96,3.76M,0.38%
"May 07, 2014",357.01,358.45,362.69,354.93,3.30M,-0.64%
"May 06, 2014",359.3,359.3,361.5,356.26,3.09M,0.49%
"May 05, 2014",357.55,359.13,360.75,356.21,2.60M,-0.06%
"May 02, 2014",357.75,360.95,362.97,356.98,2.96M,-0.58%
"Apr 30, 2014",359.85,357.2,364.14,355.03,4.39M,0.77%
"Apr 29, 2014",357.11,362.39,362.94,355.46,3.32M,-1.29%
"Apr 28, 2014",361.79,360.32,363.82,359.47,2.44M,-0.17%
"Apr 25, 2014",362.39,365.76,368.18,361.69,3.11M,-0.90%
"Apr 23, 2014",365.69,361.64,368.9,360.5,10.51M,0.75%
"Apr 22, 2014",362.97,360.15,363.99,357.9,5.70M,1.55%
"Apr 21, 2014",357.43,360.55,362.44,355.71,3.49M,-0.31%
"Apr 17, 2014",358.55,357.33,359.85,352.86,6.15M,-1.00%
"Apr 16, 2014",362.17,360.8,365.09,359.75,1.79M,0.28%
"Apr 15, 2014",361.17,366.33,368.58,358.25,4.19M,-1.93%
"Apr 11, 2014",368.26,366.21,371.57,366.14,2.60M,-0.17%
"Apr 10, 2014",368.88,371.5,373.49,367.18,3.75M,-0.33%
"Apr 09, 2014",370.1,363.22,371.62,360.07,5.26M,2.27%
"Apr 07, 2014",361.87,361.69,365.19,360.75,5.87M,-0.01%
"Apr 04, 2014",361.92,361.97,365.69,359.23,3.71M,-0.46%
"Apr 03, 2014",363.59,367.18,368.18,362.32,2.78M,-0.42%
"Apr 02, 2014",365.14,371.65,372.17,360.15,5.20M,-0.84%
"Apr 01, 2014",368.23,374.92,375.94,365.46,4.03M,-1.43%
"Mar 31, 2014",373.57,373.14,375.66,370.72,4.13M,0.52%
"Mar 28, 2014",371.65,374.14,376.21,366.71,6.08M,-0.24%
"Mar 27, 2014",372.55,374.17,379.53,370.18,12.28M,0.09%
"Mar 26, 2014",372.2,375.56,377.31,371.22,4.70M,-0.55%
"Mar 25, 2014",374.24,374.17,379.43,373.04,4.02M,-0.07%
"Mar 24, 2014",374.49,366.43,375.61,366.18,5.86M,2.49%
"Mar 22, 2014",365.39,367.18,367.18,363.91,211.76K,-0.20%
"Mar 21, 2014",366.11,366.76,367.93,364.79,3.76M,0.50%
"Mar 20, 2014",364.29,368.4,368.4,363.19,2.60M,-1.12%
"Mar 19, 2014",368.4,369.18,370.82,367.06,3.03M,0.61%
"Mar 18, 2014",366.18,366.88,371.57,363.34,4.05M,0.25%
"Mar 14, 2014",365.26,366.68,369.13,361.2,6.10M,-1.37%
"Mar 13, 2014",370.35,362.94,373.92,362.94,5.72M,2.32%
"Mar 12, 2014",361.97,359.82,365.69,357.45,3.56M,0.06%
"Mar 11, 2014",361.77,366.43,369.18,358.98,6.50M,-1.27%
"Mar 10, 2014",366.41,352.47,367.63,349.22,13.06M,3.23%
"Mar 07, 2014",354.93,339.05,356.66,337.35,11.38M,5.30%
"Mar 06, 2014",337.05,335.75,338.1,333.31,2.47M,0.87%
"Mar 05, 2014",334.13,336,336.75,330.51,2.00M,-0.29%
"Mar 04, 2014",335.1,332.26,336.18,331.39,3.22M,0.82%
"Mar 03, 2014",332.36,331.86,335.25,330.86,1.84M,-0.51%
"Feb 28, 2014",334.06,340.24,340.69,331.84,2.45M,-1.15%
"Feb 26, 2014",337.95,334.26,338.85,333.53,2.28M,0.94%
"Feb 25, 2014",334.8,336.25,337.25,332.26,2.01M,0.01%
"Feb 24, 2014",334.75,330.31,335.75,327.15,2.51M,0.99%
"Feb 21, 2014",331.46,329.19,334.06,329.12,1.52M,0.25%
"Feb 20, 2014",330.64,332.16,332.98,329.69,1.72M,-1.09%
"Feb 19, 2014",334.28,327.37,335.38,326.77,2.03M,1.46%
"Feb 18, 2014",329.47,323.53,331.46,322.98,2.51M,1.54%
"Feb 17, 2014",324.48,320.29,325.28,319.84,1.83M,1.34%
"Feb 14, 2014",320.19,316.3,321.21,313.98,2.12M,1.47%
"Feb 13, 2014",315.55,322.28,323.28,314.92,1.58M,-2.01%
"Feb 12, 2014",322.01,322.58,325.68,321.11,3.22M,0.10%
"Feb 11, 2014",321.68,322.28,322.86,318.94,2.23M,0.14%
"Feb 10, 2014",321.23,323.11,324.35,317.29,3.14M,-0.60%
"Feb 07, 2014",323.16,325.48,326.52,320.34,2.01M,0.12%
"Feb 06, 2014",322.78,318.67,324.08,314.05,6.73M,1.50%
"Feb 05, 2014",318.02,314.8,319.19,311.86,3.45M,1.09%
"Feb 04, 2014",314.6,310.13,317.04,307.72,3.70M,0.66%
"Feb 03, 2014",312.55,314.28,316.3,311.86,2.39M,-0.32%
"Jan 31, 2014",313.55,314.3,317.44,311.86,4.81M,-0.52%
"Jan 30, 2014",315.2,318.04,319.24,313.13,5.71M,-2.11%
"Jan 29, 2014",322.01,323.03,324.73,319.56,5.49M,0.16%
"Jan 28, 2014",321.51,323.28,327.27,318.59,9.20M,-0.73%
"Jan 27, 2014",323.88,331.71,331.71,322.08,8.53M,-3.59%
